Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
9/13/2018 12:42,40.85,-9.85,-20.01,-23.11,-2.52,,,,
9/13/2018 12:42,40.9,-9.65,-19.97,-23.3,-2.44,,,,
9/13/2018 12:42,40.95,-9.78,-19.93,-23.22,-2.51,,,,
9/13/2018 12:42,41,-9.88,-19.89,-23.09,-2.39,,,,
9/13/2018 12:42,41.05,-9.76,-19.82,-22.87,-2.27,,,,
9/13/2018 12:42,41.1,-9.71,-19.84,-22.91,-2.2,,,,
9/13/2018 12:42,41.15,-9.59,-19.78,-22.85,-2.2,,,,
9/13/2018 12:42,41.2,-9.48,-19.75,-22.88,-2.18,,,,
9/13/2018 12:42,41.25,-9.5,-19.74,-22.83,-2.26,,,,
9/13/2018 12:42,41.3,-9.12,-19.5,-23.02,-2.28,,,,
9/13/2018 12:42,41.35,-9.3,-19.49,-22.8,-2.41,,,,
9/13/2018 12:42,41.4,-9.5,-19.52,-23.14,-2.45,,,,
9/13/2018 12:42,41.45,-9.01,-19.37,-23.45,-2.78,,,,
9/13/2018 12:42,41.5,-9.57,-19.07,-22.56,-2.72,,,,
9/13/2018 12:42,41.55,-10.03,-19.65,-22.93,-2.63,,,,
9/13/2018 12:42,41.6,-9.75,-19.85,-23.2,-3.14,,,,
9/13/2018 12:42,41.65,-9.48,-19.42,-23.28,-2.93,,,,
9/13/2018 12:42,41.7,-9.43,-19.21,-23.12,-2.68,,,,
9/13/2018 12:42,41.75,-9.5,-19.41,-23.08,-2.72,,,,
9/13/2018 12:42,41.8,-9.78,-19.54,-22.82,-2.82,,,,
9/13/2018 12:42,41.85,-9.66,-19.45,-22.71,-2.62,,,,
9/13/2018 12:42,41.9,-7.51,-19.88,-23.13,-3.13,,,,
9/13/2018 12:42,41.95,-2.66,-19.06,-22.79,-3.2,,,,
9/13/2018 12:42,42,-1.43,-18.77,-22.52,-3.09,,,,
9/13/2018 12:42,42.05,0.9,-13.22,-22.88,-2.67,,,,
9/13/2018 12:42,42.1,1.33,-10.81,-22.19,-2.9,,,,
9/13/2018 12:42,42.15,1.56,-4.27,-22.27,-2.59,,,,
9/13/2018 12:42,42.2,-2.46,2.78,-22.46,-2.25,,,,
9/13/2018 12:42,42.25,-2.14,-0.66,-22.35,-2.32,,,,
9/13/2018 12:42,42.3,-2.32,-0.43,-22.16,-2.6,,,,
9/13/2018 12:42,42.35,-2.91,2.2,-22.44,-2.39,,,,
9/13/2018 12:42,42.4,-3.18,3.13,-22.49,-2.43,,,,
9/13/2018 12:42,42.45,-1.23,5.71,-22.63,-2.23,,,,
9/13/2018 12:42,42.5,-1,10.14,-22.57,-2.04,,,,
9/13/2018 12:42,42.55,-1.73,13.58,-22.71,-1.98,,,,
9/13/2018 12:42,42.6,-0.71,13.16,-22.47,-2.21,,,,
9/13/2018 12:42,42.65,0.63,12.43,-22.26,-2.32,,,,
9/13/2018 12:42,42.7,-0.69,14.99,-22.3,-2.29,,,,
9/13/2018 12:42,42.75,-0.27,15.8,-22.19,-2.22,,,,
9/13/2018 12:42,42.8,0.33,5.29,-21.18,16.58,,,,
9/13/2018 12:42,42.85,-4.32,3.53,-14.55,25.19,,,,
9/13/2018 12:42,42.9,3.18,6.46,-18.89,20.44,,,,
9/13/2018 12:42,42.95,5.65,11.79,-20.45,20.89,,,,
9/13/2018 12:42,43,4.96,3.77,-11.88,21.09,,,,
9/13/2018 12:42,43.05,9.52,5.01,-12.87,20.98,,,,
9/13/2018 12:42,43.1,10.21,3.66,-3.22,13.71,,,,
9/13/2018 12:42,43.15,12.16,2.97,-1.8,21.9,,,,
9/13/2018 12:42,43.2,16.13,7.76,1.24,21.64,,,,
9/13/2018 12:42,43.25,22.21,9.33,4.52,27.89,,,,
9/13/2018 12:42,43.3,27.57,13.24,12.97,35.63,,,,
9/13/2018 12:42,43.35,36.01,17.13,16.3,26.15,,,,
9/13/2018 12:42,43.4,39.36,16.44,19.81,29.42,,,,
9/13/2018 12:42,43.45,41.63,17.35,25.28,28.15,,,,
9/13/2018 12:42,43.5,45.78,18.71,25.48,27.97,,,,
9/13/2018 12:42,43.55,49.04,25.24,22.61,30.96,,,,
9/13/2018 12:42,43.6,47.35,31.64,22.31,35.55,,,,
9/13/2018 12:42,43.65,53.27,39.36,20.06,40.02,,,,
9/13/2018 12:42,43.7,56.45,45.42,24.02,43.32,,,,
9/13/2018 12:42,43.75,58.87,50.89,22.75,47.44,,,,
9/13/2018 12:42,43.8,63.75,54.24,23.47,49.72,,,,
9/13/2018 12:42,43.85,66.59,58.17,25.32,47.33,,,,
9/13/2018 12:42,43.9,68.39,60.8,26.15,48.2,,,,
9/13/2018 12:42,43.95,71.84,63.75,21.87,46.32,,,,
9/13/2018 12:42,44,72.43,63.25,25.93,44.41,,,,
9/13/2018 12:42,44.05,73.07,61.47,25.09,39.27,,,,
9/13/2018 12:42,44.1,74.49,64.56,20.76,40.19,,,,
9/13/2018 12:42,44.15,66.9,63.97,17.14,41.2,,,,
9/13/2018 12:42,44.2,59.52,58.36,6.66,39.66,,,,
9/13/2018 12:42,44.25,47.16,46.61,7.92,38.59,,,,
9/13/2018 12:42,44.3,39.02,38.26,7.38,36.24,,,,
9/13/2018 12:42,44.35,35.84,39.14,-0.25,34.99,,,,
9/13/2018 12:42,44.4,18.74,31.42,-2.34,37.81,,,,
9/13/2018 12:42,44.45,9.32,24.94,-14.08,45.84,,,,
9/13/2018 12:42,44.5,5.25,20.22,-19.3,41.63,,,,
9/13/2018 12:42,44.55,0.44,17.35,-13.79,31.89,,,,
9/13/2018 12:42,44.6,-2.02,10.85,-19.41,34.23,,,,
9/13/2018 12:42,44.65,-3.7,6.81,-15.97,26.81,,,,
9/13/2018 12:42,44.7,-3.7,5.92,-15.27,24.77,,,,
9/13/2018 12:42,44.75,-6.21,2.44,-16.41,24.39,,,,
9/13/2018 12:42,44.8,-5.29,2.51,-18.27,18.88,,,,
9/13/2018 12:42,44.85,-8.26,-2.95,-15.99,18.09,,,,
9/13/2018 12:42,44.9,-7.94,-4.5,-15.13,14.47,,,,
9/13/2018 12:42,44.95,-7.9,-6.19,-17.32,11.69,,,,
9/13/2018 12:42,45,-6.78,-6.72,-17.4,9,,,,
9/13/2018 12:42,45.05,-8.05,-7.82,-16.38,10.09,,,,
9/13/2018 12:42,45.1,-7.43,-6.77,-17.63,9.93,,,,
9/13/2018 12:42,45.15,-8.6,-6.9,-15.95,11.18,,,,
9/13/2018 12:42,45.2,-10.33,-10.86,-20.18,15.97,,,,
9/13/2018 12:42,45.25,-10.56,-13.22,-20.24,13.94,,,,
9/13/2018 12:42,45.3,-10.56,-17.61,-20.59,10.77,,,,
9/13/2018 12:42,45.35,-10.69,-18.89,-22.37,2.39,,,,
9/13/2018 12:42,45.4,-10.26,-19.3,-22.54,-0.46,,,,
9/13/2018 12:42,45.45,-9.5,-19.95,-23.22,-2.6,,,,
9/13/2018 12:42,45.5,-9.38,-19.89,-23.11,-2.5,,,,
9/13/2018 12:42,45.55,-9.81,-19.8,-23.11,-2.46,,,,
9/13/2018 12:42,45.6,-9.83,-20.04,-23.08,-2.45,,,,
9/13/2018 12:42,45.65,-10.27,-19.86,-22.92,-2.44,,,,
9/13/2018 12:42,45.7,-9.67,-19.84,-23.03,-2.32,,,,
9/13/2018 12:42,45.75,-9.95,-19.84,-23.02,-2.51,,,,
9/13/2018 12:42,45.8,-10.14,-19.71,-22.89,-2.56,,,,
9/13/2018 12:42,45.85,-10.01,-19.91,-22.76,-2.51,,,,
9/13/2018 12:42,45.9,-10.02,-19.85,-22.73,-2.38,,,,
9/13/2018 12:42,45.95,-10.13,-19.76,-22.62,-2.34,,,,
9/13/2018 12:42,46,-9.96,-19.81,-22.76,-2.39,,,,
9/13/2018 12:42,46.05,-9.98,-19.76,-22.84,-2.54,,,,
9/13/2018 12:42,46.1,-9.83,-19.66,-22.97,-2.36,,,,
9/13/2018 12:42,46.15,-9.87,-19.45,-22.88,-2.56,,,,
9/13/2018 12:42,46.2,-10.1,-19.64,-22.91,-2.61,,,,
9/13/2018 12:42,46.25,-9.92,-19.73,-22.82,-2.51,,,,
9/13/2018 12:42,46.3,-10.06,-19.54,-22.46,-2.55,,,,
9/13/2018 12:42,46.35,-9.94,-19.49,-22.61,-2.43,,,,
9/13/2018 12:42,46.4,-10.14,-19.47,-22.59,-2.49,,,,
9/13/2018 12:42,46.45,-10.07,-19.62,-22.67,-2.62,,,,
9/13/2018 12:42,46.5,-9.83,-19.64,-22.86,-2.6,,,,
9/13/2018 12:42,46.55,-9.79,-19.57,-22.83,-2.58,,,,
9/13/2018 12:42,46.6,-9.79,-19.61,-22.8,-2.49,,,,
9/13/2018 12:42,46.65,-9.83,-19.52,-22.91,-2.43,,,,
9/13/2018 12:42,46.7,-9.71,-19.81,-23.03,-2.44,,,,
9/13/2018 12:42,46.75,-9.68,-19.76,-23.02,-2.55,,,,
9/13/2018 12:42,46.8,-9.76,-19.6,-22.97,-2.6,,,,
9/13/2018 12:42,46.85,-9.97,-19.68,-23.09,-2.64,,,,
9/13/2018 12:42,46.9,-10.16,-19.52,-22.93,-2.84,,,,
9/13/2018 12:42,46.95,-10.06,-19.49,-22.89,-2.73,,,,
9/13/2018 12:42,47,-9.97,-19.48,-22.77,-2.77,,,,
9/13/2018 12:42,47.05,-9.9,-19.47,-22.72,-2.65,,,,
9/13/2018 12:42,47.1,-10.01,-19.54,-22.87,-2.78,,,,
9/13/2018 12:42,47.15,-9.91,-19.59,-22.63,-2.67,,,,
9/13/2018 12:42,47.2,-9.75,-19.41,-22.57,-2.67,,,,
9/13/2018 12:42,47.25,-9.61,-15.18,-22.88,-2.38,,,,
9/13/2018 12:42,47.3,-9.37,-12.23,-23.16,-2.42,,,,
9/13/2018 12:42,47.35,-8.85,-9.23,-23.23,-2.16,,,,
9/13/2018 12:42,47.4,-8.58,-5.42,-23.28,-1.71,,,,
9/13/2018 12:42,47.45,-8.38,-2.04,-23.39,-1.45,,,,
9/13/2018 12:42,47.5,-7.94,1.35,-23.51,-1.31,,,,
9/13/2018 12:42,47.55,-3.95,-3.29,-23.31,-1.59,,,,
9/13/2018 12:42,47.6,-4.15,-3.6,-23.25,-2.14,,,,
9/13/2018 12:42,47.65,-5.26,-2.44,-23.17,-2.1,,,,
9/13/2018 12:42,47.7,-1.82,-3.51,-22.49,-2.24,,,,
9/13/2018 12:42,47.75,0.38,-3.05,-21.99,-2.6,,,,
9/13/2018 12:42,47.8,1.9,-2.97,-21.9,-2.77,,,,
9/13/2018 12:42,47.85,2.82,-1.54,-21.79,-2.76,,,,
9/13/2018 12:42,47.9,-7.34,-2.93,3.56,1.53,,,,
9/13/2018 12:42,47.95,-7.62,-5.94,-9.32,23.28,,,,
9/13/2018 12:42,48,-6.32,2.5,1.25,10.15,,,,
9/13/2018 12:42,48.05,-2.48,7.32,-0.39,1.85,,,,
9/13/2018 12:42,48.1,-4.57,0.35,1.63,1.39,,,,
9/13/2018 12:42,48.15,0.63,1.16,-1.03,0.93,,,,
9/13/2018 12:42,48.2,-1.63,3.4,-0.89,1.55,,,,
9/13/2018 12:42,48.25,6.75,7.96,-8.91,0.17,,,,
9/13/2018 12:42,48.3,5.19,6.2,9.13,1.9,,,,
9/13/2018 12:42,48.35,2.6,10.01,7.69,24.08,,,,
9/13/2018 12:42,48.4,12.26,12.65,23.01,20.67,,,,
9/13/2018 12:42,48.45,16.92,15.13,27.57,25.72,,,,
9/13/2018 12:42,48.5,23.72,22.47,23.41,28.99,,,,
9/13/2018 12:42,48.55,27.68,25.77,22.09,21.54,,,,
9/13/2018 12:42,48.6,37.98,30.57,29.28,25.14,,,,
9/13/2018 12:42,48.65,45.12,38.3,42.71,28.38,,,,
9/13/2018 12:42,48.7,54.87,47.75,36.5,35.94,,,,
9/13/2018 12:42,48.75,53.12,49.25,28.83,48.9,,,,
9/13/2018 12:42,48.8,51.83,54.84,35.3,48.24,,,,
9/13/2018 12:42,48.85,56.83,59.58,26.04,57.23,,,,
9/13/2018 12:42,48.9,54.06,59.69,29.33,56.25,,,,
9/13/2018 12:42,48.95,52.7,60.62,25.98,59.79,,,,
9/13/2018 12:42,49,49.38,59.15,23.51,59.19,,,,
9/13/2018 12:42,49.05,50.19,58.02,26.54,55.73,,,,
9/13/2018 12:42,49.1,52.02,56.32,29.04,49.9,,,,
9/13/2018 12:42,49.15,45.2,48.74,34.06,45.18,,,,
9/13/2018 12:42,49.2,47.74,49.24,32.2,40.24,,,,
9/13/2018 12:42,49.25,45.04,44.71,35.57,33.6,,,,
9/13/2018 12:42,49.3,36.12,38.53,32.94,31.66,,,,
9/13/2018 12:42,49.35,36.47,37.52,25.16,27.69,,,,
9/13/2018 12:42,49.4,22.61,27.27,29.63,25.12,,,,
9/13/2018 12:42,49.45,17.64,20.82,21.86,21,,,,
9/13/2018 12:42,49.5,5.9,13.42,14.62,20.05,,,,
9/13/2018 12:42,49.55,9.35,15.96,4.52,19.41,,,,
9/13/2018 12:42,49.6,-1.41,9.91,5.11,17,,,,
9/13/2018 12:42,49.65,-7.36,9.25,-3.88,21.28,,,,
9/13/2018 12:42,49.7,-8.13,0.95,-10.65,23.95,,,,
9/13/2018 12:42,49.75,-8.15,-3.61,-5.49,8.4,,,,
9/13/2018 12:42,49.8,-8.59,-8.27,-8.74,3.57,,,,
9/13/2018 12:42,49.85,-9.06,-18.41,-12.85,-0.01,,,,
9/13/2018 12:42,49.9,-10.46,-19.96,-19.9,-1.86,,,,
9/13/2018 12:42,49.95,-10,-20.15,-22.54,-2.82,,,,
9/13/2018 12:42,50,-9.83,-19.72,-22.92,-2.66,,,,
9/13/2018 12:42,50.05,-9.77,-19.33,-22.77,-2.61,,,,
9/13/2018 12:42,50.1,-9.83,-19.65,-22.67,-2.56,,,,
9/13/2018 12:42,50.15,-10,-19.97,-22.97,-2.63,,,,
9/13/2018 12:42,50.2,-10,-20.35,-22.95,-2.61,,,,
9/13/2018 12:42,50.25,-10.03,-20.02,-22.69,-2.48,,,,
9/13/2018 12:42,50.3,-9.74,-19.97,-22.79,-2.2,,,,
9/13/2018 12:42,50.35,-9.9,-20.06,-22.96,-2.31,,,,
9/13/2018 12:42,50.4,-9.87,-20.18,-22.73,-2.48,,,,
9/13/2018 12:42,50.45,-9.7,-20.07,-22.97,-2.18,,,,
9/13/2018 12:42,50.5,-9.74,-19.9,-22.73,-2.21,,,,
9/13/2018 12:42,50.55,-10.15,-20.14,-22.56,-2.57,,,,
9/13/2018 12:42,50.6,-9.88,-20.15,-22.82,-2.36,,,,
9/13/2018 12:42,50.65,-9.69,-19.82,-22.72,-2.46,,,,
9/13/2018 12:42,50.7,-10.2,-19.77,-22.79,-2.62,,,,
9/13/2018 12:42,50.75,-9.94,-19.8,-22.69,-2.48,,,,
9/13/2018 12:42,50.8,-9.83,-19.7,-22.43,-2.45,,,,
9/13/2018 12:42,50.85,-9.88,-19.62,-22.58,-2.53,,,,
9/13/2018 12:42,50.9,-9.8,-19.97,-22.61,-2.45,,,,
9/13/2018 12:42,50.95,-10.01,-19.97,-22.71,-2.72,,,,
9/13/2018 12:42,51,-9.99,-19.84,-22.75,-2.63,,,,
9/13/2018 12:42,51.05,-9.84,-19.55,-22.64,-2.54,,,,
9/13/2018 12:42,51.1,-9.26,-19.63,-22.94,-4.57,,,,
9/13/2018 12:42,51.15,-6.98,-10.46,-22.67,-2.24,,,,
9/13/2018 12:42,51.2,-8.67,-15.46,-23.05,-2.9,,,,
9/13/2018 12:42,51.25,-4.11,-13.63,-22.33,-2.89,,,,
9/13/2018 12:42,51.3,-1.5,-8.44,-22,-2.65,,,,
9/13/2018 12:42,51.35,-2.59,-6.16,-22.52,-2.78,,,,
9/13/2018 12:42,51.4,0.12,-5.7,-22.72,-2.93,,,,
9/13/2018 12:42,51.45,2.28,-6.52,-21.54,-3.08,,,,
9/13/2018 12:42,51.5,-2.61,-3.87,-21.35,-3.2,,,,
9/13/2018 12:42,51.55,-4.25,-1.41,-22.03,-2.77,,,,
9/13/2018 12:42,51.6,-2.99,-4.27,-21.73,-2.94,,,,
9/13/2018 12:42,51.65,0.06,-9.74,-20.96,-3.96,,,,
9/13/2018 12:42,51.7,2.03,-9.68,-20.73,-4.08,,,,
9/13/2018 12:42,51.75,0.59,-7.88,-20.7,-3.99,,,,
9/13/2018 12:42,51.8,1.36,-7.26,-20.46,-3.98,,,,
9/13/2018 12:42,51.85,2.31,-8.64,-20.25,-4.04,,,,
9/13/2018 12:42,51.9,2.77,-10.03,-20.11,-4.26,,,,
9/13/2018 12:42,51.95,2.22,-10.18,-19.98,-4.45,,,,
9/13/2018 12:42,52,0.93,-9.31,-20.1,-4.47,,,,
9/13/2018 12:42,52.05,1.43,-8.99,-20.01,-4.34,,,,
9/13/2018 12:42,52.1,1.73,-9.29,-20.06,-4.45,,,,
9/13/2018 12:42,52.15,1.89,-9.26,-19.85,-4.48,,,,
9/13/2018 12:42,52.2,-6.36,-12.4,-7.3,-4.06,,,,
9/13/2018 12:42,52.25,-7.7,-4.96,-8.89,-1.51,,,,
9/13/2018 12:42,52.3,-8,-7.43,-5.29,-1.56,,,,
9/13/2018 12:42,52.35,-7.97,-5.29,-6.94,-1.71,,,,
9/13/2018 12:42,52.4,-7.91,-5.35,-7.19,-1.56,,,,
9/13/2018 12:42,52.45,-3.8,-7.74,-10.5,-2.02,,,,
9/13/2018 12:42,52.5,-3.43,-5.7,-11.62,-2.2,,,,
9/13/2018 12:42,52.55,-4.69,-6.04,-10.02,-2.01,,,,
9/13/2018 12:42,52.6,-4.9,-6.38,-10.19,-2.07,,,,
9/13/2018 12:42,52.65,-4.08,-6.77,-11.9,-2.31,,,,
9/13/2018 12:42,52.7,-2.73,-7.57,-13.57,-2.6,,,,
9/13/2018 12:42,52.75,-1.96,-8.03,-14.29,-2.78,,,,
9/13/2018 12:42,52.8,-1.5,-8.73,-14.45,-2.86,,,,
9/13/2018 12:42,52.85,-1.2,-9.5,-14.89,-2.97,,,,
9/13/2018 12:42,52.9,-0.81,-11.51,-15.05,-3.07,,,,
9/13/2018 12:42,52.95,0.38,-12.67,-15.28,-3.23,,,,
9/13/2018 12:42,53,-0.39,-12,-14.98,-3.13,,,,
9/13/2018 12:42,53.05,-1.94,-11.69,-13.81,-2.96,,,,
9/13/2018 12:42,53.1,-1.85,-12.09,-13.23,-2.88,,,,
9/13/2018 12:42,53.15,-2.15,-11.5,-13.73,-2.88,,,,
9/13/2018 12:42,53.2,-1.47,-11.87,-13.83,-2.93,,,,
9/13/2018 12:42,53.25,-1.12,-11.7,-14.76,-3.05,,,,
9/13/2018 12:42,53.3,-0.14,-11.92,-15.99,-3.17,,,,
9/13/2018 12:42,53.35,-0.89,-11.64,-15.68,-3.12,,,,
9/13/2018 12:42,53.4,-1.55,-11.1,-15.53,-3.07,,,,
9/13/2018 12:42,53.45,-1.53,-10.43,-17.18,-3.31,,,,
9/13/2018 12:42,53.5,-0.14,-10.43,-19.53,-3.68,,,,
9/13/2018 12:42,53.55,-3.08,-9.17,-18.71,-3.59,,,,
