Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/8/2018 15:20,19.95,41.62,29.94,16.95,9.84,,,,
8/8/2018 15:20,20,25.68,16.29,18.44,11.63,,,,
8/8/2018 15:20,20.05,20.77,8.4,12.93,14.65,,,,
8/8/2018 15:20,20.1,14.56,-1.22,13.67,16.19,,,,
8/8/2018 15:20,20.15,14.25,-4.37,8.23,17.02,,,,
8/8/2018 15:20,20.2,5.34,-5.66,4.63,17.92,,,,
8/8/2018 15:20,20.25,-1.87,-6.95,-0.23,10.91,,,,
8/8/2018 15:20,20.3,-2.76,-7.05,-1.21,0.39,,,,
8/8/2018 15:20,20.35,-3.2,-7.02,-1.47,-5.34,,,,
8/8/2018 15:20,20.4,-2.79,-6.89,-1.32,-6.68,,,,
8/8/2018 15:20,20.45,-3,-6.68,-1.41,-6.66,,,,
8/8/2018 15:20,20.5,-3.2,-6.54,-1.51,-6.94,,,,
8/8/2018 15:20,20.55,-3.19,-6.52,-1.52,-6.53,,,,
8/8/2018 15:20,20.6,-3.15,-6.68,-1.36,-5.44,,,,
8/8/2018 15:20,20.65,-3.13,-6.76,-1.4,-6.12,,,,
8/8/2018 15:20,20.7,-3.09,-6.81,-1.25,-5.23,,,,
8/8/2018 15:20,20.75,1.76,-6.5,-1.23,-6.35,,,,
8/8/2018 15:20,20.8,-0.31,-6.55,2.87,-7.04,,,,
