Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:37,4.15,25.59,48.06,46.04,7.41,,,,
8/13/2018 11:37,4.2,24.6,52.75,41.87,7.55,,,,
8/13/2018 11:37,4.25,24.62,57.24,43.33,7.97,,,,
8/13/2018 11:37,4.3,27.5,58.84,39.17,7.53,,,,
8/13/2018 11:37,4.35,33,57.97,43.87,7.26,,,,
8/13/2018 11:37,4.4,36.32,56.35,44.8,6.91,,,,
8/13/2018 11:37,4.45,33.72,54.46,55.98,7.55,,,,
8/13/2018 11:37,4.5,31.11,47.68,56.56,7.26,,,,
8/13/2018 11:37,4.55,27.57,35.28,47.09,5.62,,,,
8/13/2018 11:37,4.6,18.69,19.12,34.66,3.94,,,,
8/13/2018 11:37,4.65,1.29,2.88,17.31,2.27,,,,
8/13/2018 11:37,4.7,-9.02,-13.38,-7.17,0.29,,,,
8/13/2018 11:37,4.75,-15.16,-20.07,-21.75,-2.04,,,,
8/13/2018 11:37,4.8,-15.3,-19.71,-21.61,-2.11,,,,
8/13/2018 11:37,4.85,-14.78,-19.53,-21.83,-1.92,,,,
8/13/2018 11:37,4.9,-14.41,-19.42,-21.87,-1.99,,,,
8/13/2018 11:37,4.95,-14.34,-19.66,-21.86,-1.98,,,,
8/13/2018 11:37,5,-14.48,-19.97,-21.82,-2.03,,,,
8/13/2018 11:37,5.05,-14.45,-19.96,-21.79,-1.79,,,,
8/13/2018 11:37,5.1,-14.45,-20.11,-21.68,-1.7,,,,
8/13/2018 11:37,5.15,-14.7,-20.08,-21.49,-1.73,,,,
8/13/2018 11:37,5.2,-14.65,-20,-21.43,-1.68,,,,
8/13/2018 11:37,5.25,-14.82,-19.88,-21.3,-1.72,,,,
8/13/2018 11:37,5.3,-14.79,-19.81,-21.35,-1.7,,,,
8/13/2018 11:37,5.35,-14.99,-19.75,-21.25,-1.81,,,,
8/13/2018 11:37,5.4,-14.99,-19.69,-21.33,-1.82,,,,
8/13/2018 11:37,5.45,-2.33,-19.59,-20.25,-2.75,,,,
8/13/2018 11:37,5.5,-10.46,-19.49,-21.4,-2.15,,,,
8/13/2018 11:37,5.55,-9.86,-19.48,-21.53,-1.94,,,,
8/13/2018 11:37,5.6,-7.39,-18.87,-21.34,-1.99,,,,
8/13/2018 11:37,5.65,-5.02,-19.05,-21.16,-2.23,,,,
8/13/2018 11:37,5.7,2.59,-18.41,-20.3,-2.54,,,,
8/13/2018 11:37,5.75,7.72,-17.55,-19.85,-3.01,,,,
8/13/2018 11:37,5.8,5.15,-14.21,-1.39,-0.62,,,,
8/13/2018 11:37,5.85,11.49,-7.57,-9.19,-1.77,,,,
8/13/2018 11:37,5.9,13.31,-7.93,-3.66,-1.21,,,,
8/13/2018 11:37,5.95,14.43,-7.68,0.59,-0.69,,,,
8/13/2018 11:37,6,10,-2,8.36,0.45,,,,
8/13/2018 11:37,6.05,11.48,0.67,17.48,1.4,,,,
8/13/2018 11:37,6.1,16.17,3.6,20.74,1.74,,,,
8/13/2018 11:37,6.15,15.67,6.68,26.15,2.3,,,,
8/13/2018 11:37,6.2,15.66,7.65,30.32,2.9,,,,
8/13/2018 11:37,6.25,18.18,9.12,28.34,2.8,,,,
8/13/2018 11:37,6.3,19.02,11.71,24.51,2.8,,,,
8/13/2018 11:37,6.35,12.12,17.42,24.33,3.37,,,,
8/13/2018 11:37,6.4,11.11,21.08,22.18,3.88,,,,
8/13/2018 11:37,6.45,12.65,20.54,20.55,3.64,,,,
8/13/2018 11:37,6.5,13.9,20.71,19.62,3.5,,,,
8/13/2018 11:37,6.55,12.38,20.89,21.49,3.79,,,,
8/13/2018 11:37,6.6,11.93,24.23,24.03,4.27,,,,
8/13/2018 11:37,6.65,13.27,24.41,28.66,4.51,,,,
8/13/2018 11:37,6.7,19.82,25.56,28.73,4.27,,,,
8/13/2018 11:37,6.75,22.57,30.77,47.66,6.08,,,,
8/13/2018 11:37,6.8,28.29,39.53,69.49,8.56,,,,
8/13/2018 11:37,6.85,33.41,43.88,74.09,8.92,,,,
8/13/2018 11:37,6.9,33.98,33.58,69.29,7.78,,,,
8/13/2018 11:37,6.95,25.87,21.28,54.45,6.23,,,,
8/13/2018 11:37,7,8.61,6.54,34.8,3.82,,,,
8/13/2018 11:37,7.05,-5.54,-11.52,9.4,1.32,,,,
8/13/2018 11:37,7.1,-13.18,-20.16,-16.28,-1.28,,,,
8/13/2018 11:37,7.15,-15.23,-20.47,-21.96,-1.95,,,,
8/13/2018 11:37,7.2,-14.88,-19.47,-21.71,-1.97,,,,
8/13/2018 11:37,7.25,-14.64,-19.55,-21.85,-1.86,,,,
8/13/2018 11:37,7.3,-14.42,-19.66,-21.78,-1.96,,,,
8/13/2018 11:37,7.35,-14.62,-19.85,-21.7,-1.92,,,,
8/13/2018 11:37,7.4,-14.9,-19.71,-21.68,-1.94,,,,
8/13/2018 11:37,7.45,-14.72,-19.95,-21.69,-1.62,,,,
8/13/2018 11:37,7.5,-14.69,-19.98,-21.51,-1.55,,,,
8/13/2018 11:37,7.55,-14.69,-20.09,-21.51,-1.41,,,,
8/13/2018 11:37,7.6,-14.74,-19.98,-21.34,-1.49,,,,
8/13/2018 11:37,7.65,-14.85,-19.85,-21.35,-1.5,,,,
8/13/2018 11:37,7.7,-14.8,-19.93,-21.41,-1.5,,,,
8/13/2018 11:37,7.75,-14.95,-19.71,-21.38,-1.68,,,,
8/13/2018 11:37,7.8,-14.91,-19.8,-21.57,-1.73,,,,
8/13/2018 11:37,7.85,-14.97,-19.8,-21.59,-1.81,,,,
8/13/2018 11:37,7.9,-13.25,-19.44,-21.13,-1.81,,,,
8/13/2018 11:37,7.95,-11.51,-19.55,-21.54,-2.03,,,,
8/13/2018 11:37,8,-12.83,-19.5,-21.58,-1.86,,,,
8/13/2018 11:37,8.05,-11.4,-19.43,-21.43,-1.8,,,,
8/13/2018 11:37,8.1,-9.9,-19.39,-21.28,-1.89,,,,
8/13/2018 11:37,8.15,-8.47,-19.38,-21.28,-1.92,,,,
8/13/2018 11:37,8.2,-4.47,-19.21,-21.02,-2.07,,,,
8/13/2018 11:37,8.25,-1.4,-18.73,-20.69,-2.3,,,,
8/13/2018 11:37,8.3,1.06,-18.55,-20.4,-2.72,,,,
8/13/2018 11:37,8.35,1.4,-13.81,-20.29,-2.48,,,,
8/13/2018 11:37,8.4,3.31,-13.11,-19.96,-2.75,,,,
8/13/2018 11:37,8.45,3.77,-7.21,-19.98,-2.73,,,,
8/13/2018 11:37,8.5,4.54,-2.71,-15.2,-2.48,,,,
8/13/2018 11:37,8.55,1.65,-1.01,-6.6,0.5,,,,
8/13/2018 11:37,8.6,6.4,3.45,-11.59,2.71,,,,
8/13/2018 11:37,8.65,4.44,3.99,-4.06,4.76,,,,
8/13/2018 11:37,8.7,5.49,7.96,-1.17,12.15,,,,
8/13/2018 11:37,8.75,6.83,11.06,-0.84,21.56,,,,
8/13/2018 11:37,8.8,8.57,13.55,3.64,27.56,,,,
8/13/2018 11:37,8.85,10.59,15.11,5.88,29.49,,,,
8/13/2018 11:37,8.9,10.6,15.69,5.24,32,,,,
8/13/2018 11:37,8.95,10.92,16.3,5.91,33.37,,,,
8/13/2018 11:37,9,12.7,18.51,5.97,29.33,,,,
8/13/2018 11:37,9.05,13.87,19.98,4.25,28.38,,,,
8/13/2018 11:37,9.1,13.2,20.67,4.45,28.52,,,,
8/13/2018 11:37,9.15,15,23.26,1.59,28.06,,,,
8/13/2018 11:37,9.2,16.27,23.77,5.89,27.37,,,,
8/13/2018 11:37,9.25,20.31,23.72,11.78,25.31,,,,
8/13/2018 11:37,9.3,27.96,23.73,18.69,26.61,,,,
8/13/2018 11:37,9.35,32.94,23.05,36.01,27.01,,,,
8/13/2018 11:37,9.4,36.62,23.31,41.05,27.56,,,,
8/13/2018 11:37,9.45,33.92,21.19,39.04,28.75,,,,
8/13/2018 11:37,9.5,24.57,15.36,36.78,26.11,,,,
8/13/2018 11:37,9.55,9.63,3.99,27.27,24.39,,,,
8/13/2018 11:37,9.6,-4.23,-9.9,-1.39,13.96,,,,
8/13/2018 11:37,9.65,-14.12,-19.52,-18.46,1.46,,,,
8/13/2018 11:37,9.7,-15.01,-20.08,-22.24,-2.07,,,,
8/13/2018 11:37,9.75,-14.9,-19.47,-22.01,-1.7,,,,
8/13/2018 11:37,9.8,-14.29,-19.44,-22.13,-1.52,,,,
8/13/2018 11:37,9.85,-14.46,-19.49,-21.98,-1.81,,,,
8/13/2018 11:37,9.9,-14.59,-19.71,-21.93,-1.88,,,,
8/13/2018 11:37,9.95,-14.6,-19.82,-21.96,-1.87,,,,
8/13/2018 11:37,10,-14.72,-19.83,-21.91,-1.82,,,,
8/13/2018 11:37,10.05,-14.64,-19.83,-21.85,-1.77,,,,
8/13/2018 11:37,10.1,-14.62,-19.85,-21.65,-1.78,,,,
8/13/2018 11:37,10.15,-14.66,-19.84,-21.71,-1.77,,,,
8/13/2018 11:37,10.2,-14.72,-19.73,-21.63,-1.83,,,,
8/13/2018 11:37,10.25,-14.75,-19.77,-21.68,-1.8,,,,
8/13/2018 11:37,10.3,-14.85,-19.6,-21.6,-1.85,,,,
8/13/2018 11:37,10.35,-14.96,-19.69,-21.59,-1.88,,,,
8/13/2018 11:37,10.4,-14.92,-19.67,-21.6,-1.88,,,,
