Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/15/2018 11:41,4.15,27.96,2.34,36.33,3,,,,
8/15/2018 11:41,4.2,27.6,2.43,36.59,4.9,,,,
8/15/2018 11:41,4.25,26.03,2.35,42.68,2.86,,,,
8/15/2018 11:41,4.3,25.3,2.54,40.15,7.26,,,,
8/15/2018 11:41,4.35,27.09,2.69,37.77,8.4,,,,
8/15/2018 11:41,4.4,28.85,3.04,36.12,10.62,,,,
8/15/2018 11:41,4.45,32.05,3.32,31.01,12.5,,,,
8/15/2018 11:41,4.5,33.3,3.74,16.6,19.08,,,,
8/15/2018 11:41,4.55,31.48,4.01,14.86,26.12,,,,
8/15/2018 11:41,4.6,29.13,4.23,12.98,29.57,,,,
8/15/2018 11:41,4.65,32.01,4.51,9.19,33.77,,,,
8/15/2018 11:41,4.7,31.55,5.5,7.74,41.13,,,,
8/15/2018 11:41,4.75,30.95,6.21,3.59,54.8,,,,
8/15/2018 11:41,4.8,27.85,19.81,3.11,48.2,,,,
8/15/2018 11:41,4.85,25.53,22.52,1.94,55.97,,,,
8/15/2018 11:41,4.9,29.33,19.11,2.29,59.9,,,,
8/15/2018 11:41,4.95,24.64,25.79,1.99,60.68,,,,
8/15/2018 11:41,5,22.11,36.4,1.69,55.03,,,,
8/15/2018 11:41,5.05,26.65,31.7,1.05,56.38,,,,
8/15/2018 11:41,5.1,24.56,35.48,0.83,54.17,,,,
8/15/2018 11:41,5.15,23.36,40.56,0.48,50.3,,,,
8/15/2018 11:41,5.2,28.84,33.65,0.3,50.01,,,,
8/15/2018 11:41,5.25,29.58,33.69,0.2,45.23,,,,
8/15/2018 11:41,5.3,27.92,34.99,-0.15,44.5,,,,
8/15/2018 11:41,5.35,30.62,33.92,-0.21,36.63,,,,
8/15/2018 11:41,5.4,28.6,32.97,-0.59,34.38,,,,
8/15/2018 11:41,5.45,26.87,29.53,-0.4,31.22,,,,
8/15/2018 11:41,5.5,28.88,23.66,-0.56,30.31,,,,
8/15/2018 11:41,5.55,29.32,22.79,-0.13,27.68,,,,
8/15/2018 11:41,5.6,29.9,17.35,0.05,26.19,,,,
8/15/2018 11:41,5.65,28.76,11.72,0.13,25.93,,,,
8/15/2018 11:41,5.7,27.68,9.91,0.32,22.69,,,,
8/15/2018 11:41,5.75,27.98,7,0.29,22.16,,,,
8/15/2018 11:41,5.8,24.4,5.53,0.19,20.53,,,,
8/15/2018 11:41,5.85,18.54,4.23,-0.27,17.24,,,,
8/15/2018 11:41,5.9,12.89,1.36,-1.12,13.89,,,,
8/15/2018 11:41,5.95,6.52,0.73,-2.17,10.51,,,,
8/15/2018 11:41,6,2.3,0.18,-2.99,5.63,,,,
8/15/2018 11:41,6.05,-0.78,-0.21,-3.49,1.58,,,,
8/15/2018 11:41,6.1,-3.83,0.4,-3.58,-2.34,,,,
8/15/2018 11:41,6.15,-5.01,-0.57,-3.78,-5.76,,,,
8/15/2018 11:41,6.2,-6.53,-1.48,-4.41,-10.23,,,,
8/15/2018 11:41,6.25,-8.95,-0.76,-4.96,-14.06,,,,
8/15/2018 11:41,6.3,-10.47,-2.25,-5.23,-14.29,,,,
8/15/2018 11:41,6.35,-11.39,-2.37,-5.48,-14.27,,,,
8/15/2018 11:41,6.4,-11.38,-2.3,-5.66,-14.16,,,,
8/15/2018 11:41,6.45,-11.38,-2.13,-5.75,-14.09,,,,
8/15/2018 11:41,6.5,-11.32,-1.95,-5.59,-14.07,,,,
8/15/2018 11:41,6.55,-11.29,-1.84,-5.53,-13.99,,,,
8/15/2018 11:41,6.6,-11.24,-1.7,-5.58,-14.01,,,,
8/15/2018 11:41,6.65,-11.29,-1.75,-5.63,-14.09,,,,
8/15/2018 11:41,6.7,-11.34,-1.8,-5.64,-14.08,,,,
8/15/2018 11:41,6.75,-11.43,-1.94,-5.61,-14.23,,,,
8/15/2018 11:41,6.8,-11.45,-1.83,-5.61,-14.1,,,,
8/15/2018 11:41,6.85,-11.35,-1.82,-5.45,-14.04,,,,
8/15/2018 11:41,6.9,-11.32,-1.85,-5.34,-13.88,,,,
8/15/2018 11:41,6.95,-11.36,-1.95,-5.45,-13.92,,,,
8/15/2018 11:41,7,-11.36,-2.03,-5.34,-14.04,,,,
8/15/2018 11:41,7.05,-11.43,-2.08,-5.36,-13.92,,,,
8/15/2018 11:41,7.1,-11.46,0.04,-5.14,-14.95,,,,
8/15/2018 11:41,7.15,-11.27,-1.75,-5.07,-13.05,,,,
8/15/2018 11:41,7.2,-11.08,1.61,-6.05,-14.21,,,,
8/15/2018 11:41,7.25,-11.11,0.4,-5.36,-13.59,,,,
8/15/2018 11:41,7.3,-11.09,0.55,-5.48,-13.66,,,,
8/15/2018 11:41,7.35,-10.93,2.84,-5.76,-13.48,,,,
8/15/2018 11:41,7.4,-10.59,5.9,-5.87,-13.53,,,,
8/15/2018 11:41,7.45,-10.59,7.42,-5.55,-13.02,,,,
8/15/2018 11:41,7.5,-9.78,15.01,-5.9,-12.46,,,,
8/15/2018 11:41,7.55,-9.68,16.71,-7.03,-11.07,,,,
8/15/2018 11:41,7.6,-0.15,13.74,-2.93,-14.77,,,,
8/15/2018 11:41,7.65,2.76,13.47,-3.68,-14.93,,,,
8/15/2018 11:41,7.7,1.9,15.74,-4.01,-14.31,,,,
8/15/2018 11:41,7.75,-8.58,6.82,24.41,-12.1,,,,
8/15/2018 11:41,7.8,-8.08,12.97,25.28,-10.56,,,,
8/15/2018 11:41,7.85,-6.08,13.43,26.38,-10.35,,,,
8/15/2018 11:41,7.9,-0.56,11.02,28.84,-10.21,,,,
8/15/2018 11:41,7.95,-3.79,14.89,31.03,-9.59,,,,
8/15/2018 11:41,8,-4.77,13.79,33.51,-9.36,,,,
8/15/2018 11:41,8.05,-3.84,12.62,36.43,-9.03,,,,
8/15/2018 11:41,8.1,-3.92,13.65,40.39,-8.65,,,,
8/15/2018 11:41,8.15,3.24,10.72,41.99,-8.97,,,,
8/15/2018 11:41,8.2,8.24,10.29,41.41,-9.35,,,,
8/15/2018 11:41,8.25,7.26,13.06,44.81,-9.14,,,,
8/15/2018 11:41,8.3,9.65,13.28,48.04,-8.8,,,,
8/15/2018 11:41,8.35,10.78,15.02,51.74,-8.13,,,,
8/15/2018 11:41,8.4,8.47,18,54.38,-7.63,,,,
8/15/2018 11:41,8.45,12.47,18.01,51.92,-8.05,,,,
8/15/2018 11:41,8.5,10.8,20.43,52.58,-7.64,,,,
8/15/2018 11:41,8.55,8.85,22.74,54.77,-7.26,,,,
8/15/2018 11:41,8.6,10.14,24.2,54.56,-6.92,,,,
8/15/2018 11:41,8.65,6.23,27.33,58.28,-6.22,,,,
8/15/2018 11:41,8.7,11.18,25.35,58.33,-6.47,,,,
8/15/2018 11:41,8.75,11.1,24.09,59.17,-6.59,,,,
8/15/2018 11:41,8.8,7.35,30.77,59.21,-6.05,,,,
8/15/2018 11:41,8.85,8.28,27.53,66.28,-5.83,,,,
8/15/2018 11:41,8.9,12.6,27.92,65.48,-6.05,,,,
8/15/2018 11:41,8.95,11.48,31.12,69.04,-5.65,,,,
8/15/2018 11:41,9,14.35,31.66,72.57,-5.54,,,,
8/15/2018 11:41,9.05,18.46,31.55,69.3,-5.72,,,,
8/15/2018 11:41,9.1,15.95,39.07,63.85,-5.26,,,,
8/15/2018 11:41,9.15,11.65,48.12,65.58,-4.13,,,,
